Date:20150320, table:MarketData_10000015_SH, MaxRecordDate:20150319, Wind:5148
Date:20150323, table:MarketData_10000015_SH, MaxRecordDate:20150320, Wind:5236
Date:20150324, table:MarketData_10000015_SH, MaxRecordDate:20150323, Wind:5285
Date:20150325, table:MarketData_10000015_SH, MaxRecordDate:20150324, Wind:6218
Date:20150326, table:MarketData_10000015_SH, MaxRecordDate:20150325, Wind:5979
Date:20150327, table:MarketData_10000015_SH, MaxRecordDate:20150326, Wind:5978
Date:20150330, table:MarketData_10000015_SH, MaxRecordDate:20150327, Wind:4879
Date:20150331, table:MarketData_10000015_SH, MaxRecordDate:20150330, Wind:5187
Date:20150401, table:MarketData_10000015_SH, MaxRecordDate:20150331, Wind:5249
Date:20150402, table:MarketData_10000015_SH, MaxRecordDate:20150401, Wind:4788
Date:20150403, table:MarketData_10000015_SH, MaxRecordDate:20150402, Wind:5119
Date:20150407, table:MarketData_10000015_SH, MaxRecordDate:20150403, Wind:5375
Date:20150408, table:MarketData_10000015_SH, MaxRecordDate:20150407, Wind:7519
Date:20150409, table:MarketData_10000015_SH, MaxRecordDate:20150408, Wind:7490
Date:20150410, table:MarketData_10000015_SH, MaxRecordDate:20150409, Wind:6204
Date:20150413, table:MarketData_10000015_SH, MaxRecordDate:20150410, Wind:5689
Date:20150414, table:MarketData_10000015_SH, MaxRecordDate:20150413, Wind:3953
Date:20150415, table:MarketData_10000015_SH, MaxRecordDate:20150414, Wind:5394
Date:20150416, table:MarketData_10000015_SH, MaxRecordDate:20150415, Wind:5769
Date:20150417, table:MarketData_10000015_SH, MaxRecordDate:20150416, Wind:6159
Date:20150420, table:MarketData_10000015_SH, MaxRecordDate:20150417, Wind:4750
Date:20150421, table:MarketData_10000015_SH, MaxRecordDate:20150420, Wind:4970
Date:20150422, table:MarketData_10000015_SH, MaxRecordDate:20150421, Wind:2496
Date:20150209, table:MarketData_10000016_SH, MaxRecordDate:0, Wind:3412
Date:20150210, table:MarketData_10000016_SH, MaxRecordDate:20150209, Wind:6486
Date:20150211, table:MarketData_10000016_SH, MaxRecordDate:20150210, Wind:8579
Date:20150212, table:MarketData_10000016_SH, MaxRecordDate:20150211, Wind:7418
Date:20150213, table:MarketData_10000016_SH, MaxRecordDate:20150212, Wind:7537
Date:20150216, table:MarketData_10000016_SH, MaxRecordDate:20150213, Wind:8858
Date:20150217, table:MarketData_10000016_SH, MaxRecordDate:20150216, Wind:9525
Date:20150225, table:MarketData_10000016_SH, MaxRecordDate:20150217, Wind:6202
Date:20150226, table:MarketData_10000016_SH, MaxRecordDate:20150225, Wind:6968
Date:20150227, table:MarketData_10000016_SH, MaxRecordDate:20150226, Wind:7692
Date:20150302, table:MarketData_10000016_SH, MaxRecordDate:20150227, Wind:7702
Date:20150303, table:MarketData_10000016_SH, MaxRecordDate:20150302, Wind:5810
Date:20150304, table:MarketData_10000016_SH, MaxRecordDate:20150303, Wind:5118
Date:20150305, table:MarketData_10000016_SH, MaxRecordDate:20150304, Wind:6777
Date:20150306, table:MarketData_10000016_SH, MaxRecordDate:20150305, Wind:4904
Date:20150309, table:MarketData_10000016_SH, MaxRecordDate:20150306, Wind:4698
Date:20150310, table:MarketData_10000016_SH, MaxRecordDate:20150309, Wind:5967
Date:20150311, table:MarketData_10000016_SH, MaxRecordDate:20150310, Wind:7776
Date:20150312, table:MarketData_10000016_SH, MaxRecordDate:20150311, Wind:7425
Date:20150313, table:MarketData_10000016_SH, MaxRecordDate:20150312, Wind:5222
Date:20150316, table:MarketData_10000016_SH, MaxRecordDate:20150313, Wind:612
Date:20150317, table:MarketData_10000016_SH, MaxRecordDate:20150316, Wind:1948
Date:20150318, table:MarketData_10000016_SH, MaxRecordDate:20150317, Wind:2338
Date:20150319, table:MarketData_10000016_SH, MaxRecordDate:20150318, Wind:1486
Date:20150320, table:MarketData_10000016_SH, MaxRecordDate:20150319, Wind:2927
Date:20150323, table:MarketData_10000016_SH, MaxRecordDate:20150320, Wind:3011
Date:20150324, table:MarketData_10000016_SH, MaxRecordDate:20150323, Wind:2560
Date:20150325, table:MarketData_10000016_SH, MaxRecordDate:20150324, Wind:1921
Date:20150326, table:MarketData_10000016_SH, MaxRecordDate:20150325, Wind:1060
Date:20150327, table:MarketData_10000016_SH, MaxRecordDate:20150326, Wind:1616
Date:20150330, table:MarketData_10000016_SH, MaxRecordDate:20150327, Wind:2504
Date:20150331, table:MarketData_10000016_SH, MaxRecordDate:20150330, Wind:2308
Date:20150401, table:MarketData_10000016_SH, MaxRecordDate:20150331, Wind:2620
Date:20150402, table:MarketData_10000016_SH, MaxRecordDate:20150401, Wind:2765
Date:20150403, table:MarketData_10000016_SH, MaxRecordDate:20150402, Wind:2827
Date:20150407, table:MarketData_10000016_SH, MaxRecordDate:20150403, Wind:3102
Date:20150408, table:MarketData_10000016_SH, MaxRecordDate:20150407, Wind:3093
Date:20150409, table:MarketData_10000016_SH, MaxRecordDate:20150408, Wind:3362
Date:20150410, table:MarketData_10000016_SH, MaxRecordDate:20150409, Wind:3331
Date:20150413, table:MarketData_10000016_SH, MaxRecordDate:20150410, Wind:1872
Date:20150414, table:MarketData_10000016_SH, MaxRecordDate:20150413, Wind:466
Date:20150415, table:MarketData_10000016_SH, MaxRecordDate:20150414, Wind:2367
Date:20150416, table:MarketData_10000016_SH, MaxRecordDate:20150415, Wind:1680
Date:20150417, table:MarketData_10000016_SH, MaxRecordDate:20150416, Wind:2086
Date:20150420, table:MarketData_10000016_SH, MaxRecordDate:20150417, Wind:1509
Date:20150421, table:MarketData_10000016_SH, MaxRecordDate:20150420, Wind:261
Date:20150422, table:MarketData_10000016_SH, MaxRecordDate:20150421, Wind:598
Date:20150209, table:MarketData_10000017_SH, MaxRecordDate:0, Wind:2889
Date:20150210, table:MarketData_10000017_SH, MaxRecordDate:20150209, Wind:5997
Date:20150211, table:MarketData_10000017_SH, MaxRecordDate:20150210, Wind:8014
Date:20150212, table:MarketData_10000017_SH, MaxRecordDate:20150211, Wind:7518
Date:20150213, table:MarketData_10000017_SH, MaxRecordDate:20150212, Wind:5393
Date:20150216, table:MarketData_10000017_SH, MaxRecordDate:20150213, Wind:6911
Date:20150217, table:MarketData_10000017_SH, MaxRecordDate:20150216, Wind:5645
Date:20150225, table:MarketData_10000017_SH, MaxRecordDate:20150217, Wind:5170
Date:20150226, table:MarketData_10000017_SH, MaxRecordDate:20150225, Wind:6807
Date:20150227, table:MarketData_10000017_SH, MaxRecordDate:20150226, Wind:6341
Date:20150302, table:MarketData_10000017_SH, MaxRecordDate:20150227, Wind:6753
Date:20150303, table:MarketData_10000017_SH, MaxRecordDate:20150302, Wind:4922
Date:20150304, table:MarketData_10000017_SH, MaxRecordDate:20150303, Wind:4537
Date:20150305, table:MarketData_10000017_SH, MaxRecordDate:20150304, Wind:6506
Date:20150306, table:MarketData_10000017_SH, MaxRecordDate:20150305, Wind:4624
Date:20150309, table:MarketData_10000017_SH, MaxRecordDate:20150306, Wind:4683
Date:20150310, table:MarketData_10000017_SH, MaxRecordDate:20150309, Wind:6439
Date:20150311, table:MarketData_10000017_SH, MaxRecordDate:20150310, Wind:7400
Date:20150312, table:MarketData_10000017_SH, MaxRecordDate:20150311, Wind:9128
Date:20150313, table:MarketData_10000017_SH, MaxRecordDate:20150312, Wind:8133
Date:20150316, table:MarketData_10000017_SH, MaxRecordDate:20150313, Wind:3524
Date:20150317, table:MarketData_10000017_SH, MaxRecordDate:20150316, Wind:3030
Date:20150318, table:MarketData_10000017_SH, MaxRecordDate:20150317, Wind:3705
Date:20150319, table:MarketData_10000017_SH, MaxRecordDate:20150318, Wind:2202
Date:20150320, table:MarketData_10000017_SH, MaxRecordDate:20150319, Wind:4620
Date:20150323, table:MarketData_10000017_SH, MaxRecordDate:20150320, Wind:1755
Date:20150324, table:MarketData_10000017_SH, MaxRecordDate:20150323, Wind:4400
Date:20150325, table:MarketData_10000017_SH, MaxRecordDate:20150324, Wind:4140
Date:20150326, table:MarketData_10000017_SH, MaxRecordDate:20150325, Wind:1672
Date:20150327, table:MarketData_10000017_SH, MaxRecordDate:20150326, Wind:4085
Date:20150330, table:MarketData_10000017_SH, MaxRecordDate:20150327, Wind:3431
Date:20150331, table:MarketData_10000017_SH, MaxRecordDate:20150330, Wind:2475
Date:20150401, table:MarketData_10000017_SH, MaxRecordDate:20150331, Wind:2928
Date:20150402, table:MarketData_10000017_SH, MaxRecordDate:20150401, Wind:2485
Date:20150403, table:MarketData_10000017_SH, MaxRecordDate:20150402, Wind:3252
